# 2023.11.28 created by TopoDroid v 6.1.43
# Nunley_Mountain_11_25_23_contra
# from to tape compass clino extend (declination undefined)
# units tape feet compass clino degrees
CCC18@Nunley_Mountain_11_25_23_contra,-,6.60,320.8,77.8,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,2.49,316.1,-84.1,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,63.65,309.5,7.7,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,47.20,296.4,5.8,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,46.81,286.2,3.6,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,45.31,266.2,2.3,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,49.93,252.5,1.5,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,60.46,343.7,8.9,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,45.44,335.5,12.2,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,22.54,97.5,-11.0,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,29.76,81.7,-8.3,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,51.72,52.2,-0.4,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,37.89,67.7,-0.3,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,15.55,92.2,-4.5,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,21.30,66.3,-4.1,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,39.68,43.1,-2.0,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,18.36,43.4,-10.1,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,13.62,20.8,-9.7,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,16.07,353.7,-11.9,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,17.47,317.8,-9.8,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,19.75,302.2,-17.4,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,22.45,290.7,-7.6,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,21.12,275.4,-8.6,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,8.53,139.4,7.5,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,6.92,183.8,9.2,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,8.51,214.2,4.5,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,17.58,235.8,3.8,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,46.35,261.2,-0.6,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,40.39,261.4,-0.6,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,46.62,261.0,-0.4,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,40.39,261.2,-0.5,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,46.63,261.2,-0.5,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,52.80,261.1,-0.5,2,
CCC18@Nunley_Mountain_11_25_23_contra,CCC19@Nunley_Mountain_11_25_23_contra,46.63,261.0,-0.5,,0,
CCC19@Nunley_Mountain_11_25_23_contra,-,46.95,80.6,0.6,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,7.48,188.6,-1.4,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,78.83,184.4,-1.0,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,0.15,250.9,72.4,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,2.41,197.9,-73.5,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,8.95,294.2,-6.6,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,16.70,236.2,-6.6,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,44.50,218.5,-2.4,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,70.87,210.8,-1.7,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,28.26,99.4,8.5,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,27.59,127.3,9.8,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,0.95,138.3,12.0,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,33.91,154.8,13.6,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,9.18,78.6,-16.1,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,10.43,60.5,-14.9,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,5.91,56.0,-28.0,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,3.02,332.7,-63.0,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,4.30,224.5,-56.3,2,
CCC19@Nunley_Mountain_11_25_23_contra,-,7.73,187.7,-20.6,2,
